SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
23,0.007775934878736734,5,8,85.34728240966797,2367.json,NotBuggy
3,0.09360542893409729,1,0,133.59722900390625,12.json,NotBuggy
3,0.7034651637077332,1,0,134.26058959960938,3569.json,NotBuggy
4,0.7042003870010376,1,0,125.64796447753906,927.json,NotBuggy
3,0.5800483226776123,1,1,130.99049377441406,3903.json,NotBuggy
8,0.6753392219543457,1,4,110.82112884521484,1760.json,NotBuggy
3,0.4251435101032257,1,0,134.26058959960938,2024.json,NotBuggy
3,0.049642983824014664,1,1,129.34671020507812,2830.json,NotBuggy
1,0.584787130355835,1,0,150.7931671142578,2057.json,NotBuggy
3,0.14468705654144287,1,0,131.28770446777344,1788.json,NotBuggy
6,0.13290846347808838,2,3,116.30582427978516,1363.json,NotBuggy
9,0.06560932099819183,2,2,106.59980010986328,1143.json,NotBuggy
3,0.06419805437326431,1,0,129.0215301513672,1399.json,NotBuggy
3,0.9142615795135498,1,0,134.26058959960938,883.json,NotBuggy
3,0.9836607575416565,1,1,133.18099975585938,2047.json,NotBuggy
3,0.9510523080825806,2,0,129.95594787597656,2756.json,NotBuggy
3,0.04691360145807266,1,0,133.59722900390625,10.json,NotBuggy
3,0.19942255318164825,1,0,133.59722900390625,459.json,NotBuggy
15,0.13815608620643616,2,5,95.63617706298828,1285.json,NotBuggy
3,0.9031455516815186,1,0,133.59722900390625,3835.json,NotBuggy
